FID;rate_5;rate_10;rate_25;rate_50;rate_100;rate_300;rate_500;rate_1000;rate_2000;ari10;ari50;ari100;ari200;ari500;ari1000;ari2500;ari500P;ari500M;ari500LL;ari500ZL;POINT_X;POINT_Y
3,078;0.542543282214557;0.322915277855716;0.140882280061554;0.067034412212108;0.028445657606850;0.005788429691930;0.002548924244831;0.000786282201139;0.000223972473957;0.347882330461638;1.295687509159703;2.097180511508935;3.289565325304535;5.783278213522320;8.707212533313385;14.610509984469701;13.583561976966008;1.850872148040925;3.532528360626046;3.080199526550053;140.404159545999990;8.085104942319999
3,079;0.530274708829957;0.311291550549797;0.129360178595934;0.057671693498455;0.022572184017311;0.004020907995892;0.001672890464290;0.000492451594422;0.000147243832569;0.315375816740618;1.084917346876525;1.713142897215080;2.630473615360441;4.510283727519329;6.699205131500841;11.253952574257013;10.737690535222692;1.449725910943586;2.669664304876018;2.231739204567660;140.382980347000000;8.159590721130000
3,080;0.560300649916340;0.314408459762524;0.120384584505552;0.050249489673129;0.018240492336132;0.002640934271868;0.000929747225587;0.000194597712588;0.000034484450023;0.291935474786646;0.942407769371017;1.442268734795147;2.140760533365813;3.447734681648278;4.829066639067885;7.322705192542013;7.117193950248899;1.407831411123494;1.906439722244982;1.433423479840431;154.320831298999990;8.046388626100001
3,081;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.100000000000000;0.100000000000000;0.100000000000000;0.100000000000000;0.100000000000000;0.100000000000000;0.100000000000000;0.100000000000000;0.100000000000000;0.100000000000000;0.100000000000000;154.249588012999990;8.180708885190001
3,082;0.512898849479628;0.298631312975138;0.120730608711166;0.051607020707864;0.018953054122457;0.002829080565613;0.001026006254181;0.000228261187793;0.000043389191995;0.294404477623725;0.965035927152897;1.481861130754136;2.206594438239097;3.586104721598700;5.060614375563994;7.770394687124367;8.189774621421291;1.164014904306287;1.995714137356808;1.467646408846305;134.720840454000010;8.029316902160000
3,083;0.524326083888922;0.309290355344722;0.126311037979599;0.054572841441805;0.020579833115956;0.003402684801248;0.001331620001262;0.000333511247895;0.000071098905499;0.306820489040837;1.017717751988990;1.587826979346877;2.403419818294879;4.020188622165147;5.796216982461750;9.157008607258449;9.782684860840069;1.219405071210961;2.338172570462697;1.995645576940200;134.696624756000010;8.112395286560000
3,084;0.615611194006639;0.358461662800900;0.143685949406809;0.061497202506571;0.022880121840927;0.003567409719311;0.001328667427727;0.000300947026546;0.000054992072003;0.340112614494829;1.089192538638941;1.673576938198336;2.489872008012630;4.062232936312972;5.738264912960577;8.810693072071667;8.497993041041466;1.375805755937887;2.304338950205874;1.857310600410217;147.995834351000010;8.003645896909999
3,085;0.640546893135948;0.378531696627326;0.155383527848346;0.067947599351665;0.025954250617435;0.004342962872569;0.001706717691012;0.000423496003040;0.000084735214330;0.366036073029912;1.187763008775947;1.836387284579813;2.767227553235945;4.591328131109186;6.587560019695571;10.249237170831034;9.959560014833413;1.453964669656727;2.685667640438233;2.203871671827956;147.783599853999990;8.031471252439999
3,086;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.100000000000000;0.100000000000000;0.100000000000000;0.100000000000000;0.100000000000000;0.100000000000000;0.100000000000000;0.100000000000000;0.100000000000000;0.100000000000000;0.100000000000000;147.612564087000010;8.094266891480000
3,087;0.597368041619932;0.351789110759471;0.141418463894159;0.060029932067338;0.022080402163843;0.003449953344555;0.001310971626991;0.000318011350818;0.000068371426450;0.334967136923206;1.064015343851777;1.635283327592096;2.439207966904537;4.013668382785444;5.727963310044000;8.968204412601706;8.815853809733271;1.416240116255172;2.295956914524873;1.943013460481827;147.775375365999990;8.199395179750001
3,088;0.713632188776518;0.446674406704745;0.193550163902169;0.086254562127031;0.033057288731992;0.005444784682187;0.002113231525777;0.000521349490316;0.000109423739802;0.443544518788199;1.384715476433587;2.115708181131210;3.142001865172372;5.142023300423514;7.296910959304086;11.310040378243006;11.227364115286004;1.808547323849547;2.941524550626084;2.462189138397526;147.993209839000000;8.188576698300000
3,089;0.159263203922287;0.108402431020468;0.056750059343743;0.031651284056678;0.016258873232771;0.004784871921696;0.002497387031516;0.000901857161412;0.000257663914419;0.113212681513481;0.812065879847202;1.581675223520358;2.891579314753464;5.867908342731353;9.353666423604860;15.917961609664633;9.298400700047736;3.088645553575052;4.206166915702176;3.955637027016270;93.454170227099993;7.810833454130000
3,090;0.169773567601118;0.116555940068278;0.061040527590674;0.034165741975546;0.017951366315902;0.005703696988414;0.003124082879056;0.001227580891007;0.000393065330899;0.126779305698160;0.893439262163213;1.785049531335273;3.363165999143296;7.054677335298601;11.458254947569626;19.801033856515662;11.374784287855242;3.557772317441457;5.125925395061055;4.635993642570861;93.284355163599997;7.864199161530000
3,091;0.166176709165072;0.113922073607886;0.058432291068756;0.031740701143329;0.016060418241575;0.004780919253089;0.002530679072970;0.000935933844830;0.000274868558548;0.121847423083172;0.804556472515272;1.564364777177615;2.887596872778723;5.948250667149394;9.561114819544272;16.392441440508851;9.766589575127338;2.968345975964845;4.297981480002330;4.026610662635796;93.278846740700004;8.013631820680001
3,092;0.176504034235813;0.124561066678724;0.069595306917118;0.041125883816707;0.022415545361706;0.007202155681476;0.003984110664376;0.001661168991556;0.000602133502332;0.144538880941929;1.125904649238490;2.224434376671637;4.121614828529974;8.690122223192347;14.347790267993906;20.000000000000007;14.478027708595228;4.295192633045539;6.282818016158497;5.633624989398178;93.419219970699999;8.045687675480000
3,093;0.159539302964112;0.109533548079489;0.058332989201238;0.032980146166835;0.017101790382939;0.005054952913173;0.002689609432861;0.001054274703448;0.000352047231327;0.115467861243069;0.853439525684546;1.658818311350118;3.024993958465899;6.278128344534847;10.349600055016909;18.529730646494343;10.552536760485822;3.126702018159822;4.451818943509261;3.851343982555453;93.414939880399999;8.092249870300000
3,094;0.152665821388885;0.102578671331968;0.052195130334760;0.028627469051047;0.014688503820291;0.004486468402148;0.002461434162431;0.001007737746194;0.000348504801201;0.103824707352462;0.731404134575458;1.448252770402121;2.726221344271288;5.913417833970217;10.031078194131659;18.375315613822966;10.167201622191998;2.790404737877709;4.327821455977888;3.951340473035301;93.389068603499993;8.228873252870001
3,095;0.162540469944628;0.111636494224902;0.058759547159204;0.033081259447415;0.017312161475874;0.005255755115596;0.002810870411194;0.001096545439898;0.000362590396745;0.118667512876704;0.861695964148076;1.697096592678218;3.125181855043921;6.492139235505683;10.628412148531872;18.868503921767921;10.724551129471847;3.232436678980688;4.604877692213321;4.069056616198803;93.468833923299997;8.342385292050000
3,096;0.145033769479649;0.096015143976261;0.048497665432130;0.026540574309535;0.013485162075459;0.003918767677388;0.002059259159073;0.000780714502339;0.000247689467437;0.100000000000000;0.673952783985932;1.325223263399822;2.444636384829636;5.109263051533961;8.452334219576674;15.212346555951617;8.619551288880864;2.479389027710594;3.612052489568223;3.240767797541057;93.458602905299998;8.424081802370001
3,097;0.139137382774249;0.091116361977341;0.044734086940434;0.023635885089816;0.011511101220457;0.003121099974947;0.001568503131765;0.000540138579088;0.000149099181929;0.100000000000000;0.590619462821822;1.134298822133657;2.056470612097208;4.190158831920807;6.791314547349922;11.889978014642884;6.929432558618941;2.078521901698835;2.958005454852732;2.714498055117291;93.544761657699993;8.482615470890000
3,098;0.125584146751487;0.079233790533504;0.036981730510832;0.018928359706724;0.009014503601572;0.002434494525341;0.001257644654158;0.000469068580892;0.000145288842068;0.100000000000000;0.472920204002471;0.910745429047909;1.665013922071459;3.500846658295993;5.914701160189267;11.067537005633064;6.061038157605113;1.670820069730441;2.418078395538065;2.056039813478372;93.591873168899994;8.595845222470000
3,099;0.122301676871574;0.077837040998616;0.037686747374185;0.019868819163615;0.009546818552488;0.002513038548990;0.001279069097784;0.000472871533715;0.000148751171349;0.100000000000000;0.495949739573797;0.958917508563256;1.732850632610873;3.574305468456290;5.972270144583357;11.131462095228889;6.099293709747483;1.762408228260993;2.442049475845084;2.054747567514295;93.635414123499999;8.425966262819999
3,100;0.110689883692022;0.068978930012016;0.032012687245398;0.016094682373088;0.007368964307673;0.001838341998992;0.000905618545939;0.000307527580229;0.000084273009303;0.100000000000000;0.405703111203741;0.768704106824612;1.375636817546157;2.815816833358513;4.660954775716798;8.530611085200498;4.801351592930785;1.410838559961877;1.939931817917464;1.700950192309727;93.672515869099996;8.274534225460000
3,101;0.099947298969612;0.061185270978212;0.028123346824906;0.014022109970694;0.006312823150847;0.001462088635573;0.000676251508544;0.000208673862433;0.000052885359818;0.100000000000000;0.354778095487619;0.677330971899393;1.206081290536344;2.402814093421778;3.877640644731415;6.891167071700917;4.024057335539196;1.240981403453527;1.634734177245981;1.400580985568246;93.689025878899997;8.073806762700000
3,102;0.130971461025427;0.085245832602420;0.043059392836329;0.023753469583086;0.012195251024870;0.003621534889662;0.001888452258022;0.000678399630955;0.000196741825676;0.100000000000000;0.601475919946302;1.212181812534355;2.279469831648111;4.785997700598801;7.785494398307784;13.629533395791418;7.790907246864473;2.435995552036930;3.457004496222798;3.074473561404206;93.594284057600007;7.904213905330000
3,103;0.152887527803657;0.103304549028370;0.053683022805566;0.029883732620212;0.015372367338711;0.004561211641397;0.002394414442100;0.000872481213592;0.000252233390446;0.105049724447889;0.766446331310621;1.504726821098103;2.776670548594312;5.698898539978631;9.157284589199389;15.705181162350678;9.152393997693256;2.969639169124132;4.115407246871272;3.718680012135869;93.474014282200002;7.840730667110000
3,104;0.123691524410888;0.067538121228702;0.026473712567897;0.011569056532562;0.004501941829768;0.000832262977837;0.000367841675861;0.000117758230886;0.000032485173199;0.100000000000000;0.319205862005409;0.559195591955038;0.929512452731086;1.717538725540989;2.672054443674595;4.745057105278750;5.677535374184001;0.441862452549110;1.065335434550492;0.843181141756517;117.004165649000000;7.735555648800000
3,105;0.124804988770707;0.064872577105243;0.023827088806300;0.010108473851463;0.003952628091541;0.000782334716336;0.000352881375243;0.000111962596839;0.000030084811324;0.100000000000000;0.289415843829432;0.503752067314379;0.844194549329185;1.605022611291228;2.552191762143339;4.616877057381103;5.572158787222548;0.350408549441466;1.037539021454839;0.889007283598592;116.823852539000000;7.773465633390000
3,106;0.106554514576261;0.053099861469237;0.018716260715219;0.007794628055101;0.003048606380964;0.000646580285088;0.000307452509362;0.000104242564307;0.000029327386101;0.100000000000000;0.236524501793042;0.412735906866361;0.697111388218173;1.352378695781751;2.209794444164987;4.178503821474782;5.234129993855198;0.289219328485618;0.881774858200692;0.732882132752521;116.760917664000000;7.930534839630000
3,107;0.119760318043854;0.059809028277316;0.021096586959620;0.008889050004950;0.003543944233471;0.000761015977033;0.000362266821217;0.000125723430621;0.000037670871746;0.100000000000000;0.261045974378279;0.455776892715942;0.774281675817000;1.514505090767236;2.477277779259984;4.672471170383013;5.864114643888910;0.311417150327735;1.002026179681431;0.856803664060934;116.825202942000000;8.103684425350000
3,108;0.113738409505842;0.056604414306787;0.019778207385791;0.008176051043546;0.003177165010504;0.000669203435730;0.000322742113121;0.000115549756852;0.000035429518622;0.100000000000000;0.247496139685622;0.428639080139321;0.720260748418469;1.389290862022404;2.263035421436491;4.303073577355637;5.612767504945686;0.293864024744628;0.903626843804034;0.775250309823713;116.817878723000010;8.261058807370000
3,109;0.110998344330305;0.054466484615593;0.018769261638960;0.007774901446989;0.003076370550063;0.000691070307994;0.000346518423492;0.000131013011231;0.000042637009674;0.100000000000000;0.237282169934739;0.411924252867321;0.697604218308647;1.372137405594152;2.283617722507772;4.496676135140213;6.059291520071466;0.280719892845646;0.897685188849917;0.731465304903451;116.828445435000010;8.448184013370000
3,110;0.118950557035927;0.058940623600073;0.020587106778614;0.008589922243173;0.003385413429722;0.000717461652607;0.000339944417248;0.000116621575873;0.000034241730807;0.100000000000000;0.255757474234876;0.444382259255548;0.750971130425643;1.459500554519077;2.380274503552220;4.476740080124172;5.632681520424488;0.308087820640403;0.958112394806715;0.819460517898836;116.927185059000000;8.536885261540000
3,111;0.113755148004847;0.054845260736114;0.018722389510416;0.007771327827776;0.003062738353295;0.000659991054445;0.000319795927014;0.000114210410427;0.000034788404016;0.100000000000000;0.236816416849474;0.411580753007551;0.697190333311283;1.360472274323147;2.232987171031654;4.272491760288661;5.551940496251461;0.279541836473295;0.887643654721264;0.726390470072640;116.995376587000000;8.689075469970000
3,112;0.128172952255914;0.062638231850258;0.021755438259147;0.009239371811562;0.003765982205567;0.000846984612727;0.000417582167474;0.000156349048575;0.000052235051650;0.100000000000000;0.267834838837749;0.469327915834963;0.805597047727032;1.602801184809159;2.659276197891085;5.156302716523859;6.751687903639271;0.304716453850319;1.062813201739323;0.880771471481955;117.138984679999990;8.843317031860000
3,113;0.125225589245317;0.060778668705077;0.020972879261282;0.008914190458280;0.003653276162286;0.000814972493261;0.000388246947648;0.000131829630453;0.000038091776069;0.100000000000000;0.259849167264207;0.456037877206561;0.785809842450976;1.569842208141532;2.593748623114080;4.899841672290160;6.071810254657441;0.295043451293451;1.054290832334128;0.919708871300037;117.241180420000010;9.011747360230000
3,114;0.084758058384194;0.039030958981844;0.013279643213737;0.005816712059040;0.002476282971187;0.000582221376272;0.000288561702751;0.000105688636928;0.000032704178011;0.100000000000000;0.176827297355950;0.317575542674081;0.566453019274258;1.182085626376709;2.006983320381784;3.947147716794320;5.193947727342813;0.201989173759042;0.817674538399364;0.704928588387671;117.371459961000000;9.186008453370000
3,115;0.090691986500139;0.042058056227092;0.014223329761989;0.006094997963615;0.002523641561022;0.000565004771864;0.000268401797219;0.000089187754818;0.000024182444539;0.100000000000000;0.188124600778412;0.334207929837717;0.585575861787183;1.193282946104547;1.993511595378023;3.814117602462713;4.813142347020423;0.217997613976280;0.811840336415721;0.704755878879230;117.503181458000000;9.348628044130001
3,116;0.112795774457162;0.053413448642021;0.018352744408484;0.008031013113446;0.003419037777387;0.000788314443889;0.000382443554781;0.000138100470470;0.000044202234216;0.100000000000000;0.232485757293212;0.416451254379670;0.737472548606986;1.512689462526740;2.526122718382318;4.845079557092103;6.248399117163400;0.266408376621042;1.036462433024289;0.878454689291468;117.665191650000000;9.452572822570000
3,117;0.105095126879418;0.049590674752703;0.017100197057334;0.007501158303774;0.003203929153505;0.000759213846013;0.000377305071649;0.000140319185036;0.000045434927410;0.100000000000000;0.218842345269498;0.393146680647001;0.698546808929481;1.445381576391289;2.444366945115230;4.792270483106688;6.340149343041674;0.247532064166500;0.992491798807434;0.860252668521647;117.823577881000010;9.573413848880000
3,118;0.141928645987775;0.069581607248948;0.024488913119384;0.010751461424399;0.004626098917719;0.001115543316719;0.000549235780900;0.000198855473109;0.000064382872662;0.100000000000000;0.296833057221062;0.531098525153776;0.939009655790279;1.933338855933625;3.248090446293892;6.236915144990760;7.914636037599344;0.334768041508655;1.332213657787867;1.228012846362627;117.946014404000000;9.737708091740000
3,119;0.163614338978159;0.081637712696581;0.029269991513327;0.013065870816354;0.005788014962949;0.001518988993143;0.000787489924584;0.000308509121256;0.000111151265673;0.100000000000000;0.347076260706788;0.628315511422951;1.130887252343342;2.406238437073115;4.159089045598600;8.284952302909220;10.700772728779548;0.406497751790538;1.686761274816622;1.489425070868319;118.075874329000000;9.909255981450000
3,120;0.180052994820340;0.091546155588024;0.033506907590764;0.014975344444086;0.006531524660594;0.001652863286359;0.000848822792804;0.000335863736575;0.000127538809204;0.100000000000000;0.390694047618862;0.702417363100591;1.244243849537218;2.584481736458307;4.412814863606806;8.786650067125493;11.714125539417918;0.452268062495380;1.784359415186067;1.548609636854085;118.248443604000000;10.037528038000000
3,121;0.191849571036149;0.097401438356390;0.035190087648395;0.015603038077594;0.006860960304694;0.001812324004216;0.000959005863487;0.000401623146253;0.000164634746949;0.100000000000000;0.405141975040238;0.728133589045493;1.303061477087206;2.769635457138698;4.835355575339925;10.030072352504968;13.958629265042532;0.471845197025089;1.917288455954021;1.685563630340261;118.350471497000000;10.217220306400000
3,122;0.202030607099844;0.103808851046263;0.038271904078240;0.017133066205826;0.007530586270053;0.001952698881028;0.001009165601526;0.000397024150301;0.000148385206163;0.103632975832505;0.438083503188308;0.788255987520515;1.404063995873950;2.943008145523859;5.034121729568144;9.939296068040452;12.883466289061706;0.507939731870529;2.050282106841689;1.775215808849456;118.489463806000000;10.379168510400000
3,123;0.222827902425983;0.116514229615131;0.043613254992162;0.019441538202690;0.008359411418443;0.002066215105206;0.001052092448484;0.000409406090455;0.000150528678644;0.116070663059923;0.488017715149012;0.864605079155861;1.507257665406686;3.074597819777090;5.192014091965508;10.160948536713542;13.048617425399101;0.570625705039617;2.087951511267890;1.811880157343937;118.639823914000000;10.509688377400000
3,124;0.147207001896809;0.071817297779532;0.025284403602817;0.011390895260425;0.005145940151062;0.001355937428156;0.000694049906551;0.000267576993838;0.000095652632808;0.100000000000000;0.306229101485301;0.560368505489558;1.024557494976717;2.203360259944504;3.794756665870789;7.492648789283914;9.696483675810166;0.366198213568754;1.557576149662742;1.337063927170268;118.705780029000000;10.672506332399999
3,125;0.195025019609305;0.100569970924213;0.037083677444893;0.016498195673152;0.007194431559852;0.001881525297270;0.000992881363542;0.000411776470553;0.000165590142441;0.100545614121383;0.424874272357790;0.760358279557742;1.351018697472546;2.855775535975053;4.971704586025539;10.225401433340759;13.864604613388160;0.492796312233920;1.988522974852348;1.747790671874080;118.845825195000000;10.822931289700000
3,126;0.184012389002927;0.092768407942458;0.033216751220041;0.014509280203744;0.006254188568633;0.001624320969357;0.000856259267361;0.000353136925302;0.000138558508785;0.100000000000000;0.383019110111379;0.679701833871951;1.201703949670425;2.536043389011007;4.419690251306334;9.079008895641183;12.171136628981865;0.450918849531952;1.766883306358957;1.581159627770207;118.855804443000000;10.953941345200001
3,127;0.208463701923507;0.107286388088801;0.039302532903548;0.017453795027563;0.007641198658132;0.002004911135717;0.001045812710969;0.000413384886848;0.000152248592260;0.106920973994868;0.445565081226607;0.798380518118119;1.422870390078675;3.004587282932209;5.172926696583269;10.231236073867066;13.073194685085301;0.521684558952607;2.110673566205649;1.925486058642738;118.862487793000000;11.048897743200000
3,128;0.227944634884137;0.119162869585012;0.044357998290120;0.019597353931539;0.008317567751018;0.002000934030652;0.001008371277981;0.000391010563305;0.000145183878270;0.118574793959378;0.491391359464061;0.863212932192278;1.490127929899966;3.000361859730834;5.030650923561793;9.832033546518508;12.797364836891633;0.576155685862547;2.012492613135986;1.716488439906944;118.932922363000000;11.011152267500000
3,129;0.210785263647096;0.108151224989665;0.039239902777364;0.017268072964761;0.007533799533457;0.002023493977618;0.001081012583136;0.000447692006588;0.000175879090294;0.107678804373006;0.442128574516225;0.789104315223306;1.410229660727667;3.028086647457200;5.319948720203444;10.896117915797479;14.415449600640930;0.522997066113129;2.148168774261592;1.928457706508853;118.881477356000000;11.098204612700000
3,130;0.209343048600554;0.106907753312153;0.038537868967433;0.017070252406388;0.007565652935105;0.002053714523580;0.001093960759782;0.000456692443087;0.000185616410559;0.106447491817475;0.437126886060476;0.788146988588136;1.423262944401088;3.064717827167351;5.371220421114320;11.095585387077566;15.034848810543636;0.527888058218102;2.162550038502621;1.879207713613584;118.970138550000000;11.286870956400000
3,131;0.209177456968145;0.107352466197299;0.038519938466935;0.017078566347584;0.007660880714219;0.002131728525290;0.001155478934071;0.000500073478837;0.000212935247386;0.106848633768209;0.436968866732363;0.793405063211813;1.448353251337393;3.164067286037168;5.635721071873067;12.018058325183802;16.631623377880512;0.507444124269926;2.214907605360761;1.948818362198067;119.047012329000000;11.480396270800000
3,132;0.198988018882814;0.101167589395507;0.036254388219114;0.015879806942714;0.006888874384257;0.001815541149812;0.000970818262184;0.000412220018710;0.000168633400595;0.101086421950200;0.412530372856005;0.734180914024083;1.303634698380820;2.771394306345931;4.880802790823774;10.238761106574607;13.985159764573863;0.472481309534812;1.916998727275073;1.698424667322276;119.200157166000000;11.631336212200001
3,133;0.229156245489842;0.121735633340382;0.045562430323894;0.020193879873623;0.008727149233504;0.002222869960048;0.001156019014994;0.000475319041972;0.000194224863230;0.121336136400986;0.503909307835126;0.894275515004679;1.572647176410177;3.258587045578130;5.597221484721151;11.445867404666020;15.725432577849364;0.586695440822122;2.217476570275537;1.877298594935487;119.345748900999990;11.779109954799999
3,134;0.212320933826985;0.112029867537907;0.041841238917675;0.018466549040953;0.007852689904085;0.001930612211526;0.000989249828659;0.000393764121380;0.000151304803514;0.111760437959534;0.467766639795168;0.823580531137216;1.429846154665477;2.919259313755163;4.959146466465150;9.879504765506653;13.090033757905790;0.544847141197949;1.981927186726866;1.675102555973937;119.462478637999990;11.884862899800000
3,135;0.132490823020973;0.063868908395201;0.022111851266501;0.009777304643120;0.004350625149597;0.001157959541516;0.000605395687278;0.000243500763017;0.000090837218395;0.100000000000000;0.272182846755608;0.490548178065420;0.887825736321847;1.922409430527265;3.370101855705174;6.876808815522300;9.105446931380817;0.324242409620126;1.368343949557193;1.235498485257553;119.504211426000000;12.085037231399999
3,136;0.138813751026893;0.067251861219975;0.023427839401785;0.010373681967021;0.004564653006688;0.001153947492322;0.000586782285562;0.000228120316966;0.000081986984438;0.100000000000000;0.286014717759288;0.515841937366801;0.926773686648772;1.954144232156547;3.344698311003153;6.643473232555031;8.736805918988503;0.341769738134135;1.359183794020969;1.199928314602548;119.555038452000010;12.273281097400000
3,137;0.131980818680106;0.063551932102169;0.022084123092611;0.009985779730182;0.004635164697423;0.001338008469857;0.000729317571781;0.000314777336259;0.000129911543623;0.100000000000000;0.272345150788881;0.499571524032376;0.933504611287390;2.119944705635463;3.838825819944344;8.217384248094946;11.368838264346476;0.316057417045055;1.536074240064764;1.384258192418588;119.690986632999990;12.424101829500000
3,138;0.193947317724539;0.100853299571661;0.037150351568682;0.016796583134830;0.007721219771170;0.002365348858340;0.001371484153331;0.000652438638174;0.000307721452360;0.100816587189767;0.429267104116831;0.792151095237801;1.490862620115927;3.511375312445085;6.716253371740912;15.735032081720750;20.000000000000007;0.511224945590930;2.559417532645986;2.335240306098400;119.829849243000000;12.567385673500000
3,139;0.167527391495004;0.083451894517000;0.029604766998272;0.013428358277622;0.006385810453090;0.002091045154127;0.001240273923279;0.000610363684643;0.000301325429251;0.100000000000000;0.351535223702782;0.654836431829086;1.268915693414796;3.133493131463224;6.167593568076425;15.166256261622786;20.000000000000007;0.417318217430566;2.325704474917963;1.960872392343728;119.913742064999990;12.686232566799999
3,140;0.204082781783659;0.106925991709843;0.039667054567573;0.017693075268475;0.007856848616928;0.002197885828566;0.001212700572624;0.000551249860469;0.000258075454528;0.106704366917711;0.450445609207512;0.813281882475785;1.476767541291752;3.252934296727934;5.910615125473969;13.391753946412472;19.806726526540803;0.531026912353306;2.282524827709195;1.922253100813639;119.961502075000000;12.518274307300000
3,141;0.226607085393402;0.120203995442436;0.045539542677062;0.020625443945929;0.009226374869813;0.002604547655588;0.001452052844913;0.000665183168148;0.000311731446286;0.119969237195242;0.513414050269134;0.932892489779784;1.700035351445895;3.778035166629628;6.947751447291915;15.904920461972107;20.000000000000007;0.613801360301668;2.672713918206194;2.365584763640300;120.065368652000000;12.439345359800001
3,142;0.226932126580228;0.119968710443091;0.045167863834075;0.020348443087284;0.009086734981391;0.002585121859081;0.001442806894536;0.000654571368772;0.000299745758674;0.119612460392966;0.507420934850885;0.920626661871140;1.681865902604630;3.757090418493289;6.890947806847852;15.480285205148940;20.000000000000007;0.607277211005465;2.681576355214674;2.384404917322160;120.079193115000000;12.400120735200000
3,143;0.237765091870499;0.127636835282491;0.049213170695083;0.022548709319810;0.010136015243697;0.002829656775172;0.001558243175119;0.000697905852912;0.000320477829948;0.127888484560024;0.555049823540754;1.011691790209406;1.839102126999106;4.038363344783837;7.319811049397962;16.389123008267653;20.000000000000007;0.656516416145454;2.848879932527847;2.482863985518364;120.132965088000010;12.396387100200000
3,144;0.248526947605075;0.133916681062296;0.051575388806307;0.023311480503756;0.010202977904720;0.002700292368525;0.001447404855735;0.000617796293034;0.000262675877038;0.134263647787122;0.569198320554712;1.016707295661499;1.805085698950997;3.838111481897498;6.758033641544520;14.240997352920408;19.632993303264325;0.685103328968099;2.676288349434628;2.377155235610247;120.130050659000010;12.295220375100000
3,145;0.244356216550952;0.131558773660558;0.050977331624753;0.023110657021568;0.010129021335512;0.002715697924793;0.001469256154145;0.000637542074399;0.000280621819650;0.132166339775078;0.565154962679934;1.010710463795045;1.801797263858612;3.870490477037026;6.877422484297958;14.808885159922028;20.000000000000007;0.673905893781127;2.731503917362646;2.401070097034894;120.276512146000000;12.206822395300000
3,146;0.246321134506410;0.132672733307579;0.051186038454975;0.023135763846705;0.010114526115052;0.002662268140098;0.001416067470017;0.000589318506431;0.000236788181055;0.133126306692849;0.565505211575877;1.009352498905200;1.789321979911467;3.785090358091509;6.598887236467220;13.477923604824506;17.877236540285566;0.683671674640314;2.638229847173301;2.228206734441508;120.224639893000000;12.282278060900000
3,147;0.200855182490897;0.104804014559041;0.038846503768946;0.017488332777321;0.007840970149527;0.002170753799155;0.001173512609535;0.000506407401042;0.000219538975617;0.104628286332086;0.445275213518976;0.810306366451410;1.474632631464721;3.211746963803044;5.703950425666094;12.165989130583721;16.946298524807005;0.541453002511353;2.266100354173334;1.946340010770705;120.210235596000000;12.407139778099999
3,148;0.205313794022917;0.108002833028996;0.040405330532781;0.018124523259012;0.007992240417825;0.002175956159031;0.001186600246225;0.000524817098999;0.000234704092456;0.107802343089995;0.459592840721548;0.827513765000156;1.486083487033278;3.220816751562074;5.777500600033745;12.639189582520604;18.180999415097993;0.558363919227715;2.267189772197381;2.038422398116877;120.303009033000000;12.412642478900000
3,149;0.185989500243363;0.097407917837199;0.036232153093815;0.016125530942740;0.007025492069403;0.001865526901596;0.001001297490183;0.000428527675197;0.000181215770159;0.100000000000000;0.416822535471105;0.745577352397506;1.326138457547508;2.832608065833200;5.005257120750652;10.577763006798044;14.772196848874279;0.507864982733197;1.991826011800870;1.681223229716086;120.371925354000000;12.339290618900000
3,150;0.184860615463306;0.096984416591432;0.036229180047540;0.015976453870820;0.006791156860499;0.001707800380745;0.000897562933473;0.000375965295750;0.000153455580861;0.100000000000000;0.414940066719095;0.732491301284439;1.277056011513395;2.646447650136445;4.588637035611339;9.516878720934662;12.931917480245698;0.508707803186980;1.818836457143086;1.619980661085734;120.446830750000000;12.164796829200000
3,151;0.162822929105760;0.085178098063453;0.032064762610669;0.014282682983657;0.006104614498111;0.001516126394015;0.000789656483810;0.000327427348836;0.000130880967279;0.100000000000000;0.376333090072802;0.670678263863311;1.172571938460944;2.415194790921230;4.155092266402979;8.543412156826783;11.492336830625399;0.474330329061296;1.646273437775852;1.399722786651258;120.565330505000010;11.993821144100000
3,152;0.152417959893201;0.079741360984516;0.029823810978375;0.013134966854662;0.005558468221977;0.001373662371726;0.000713573016940;0.000292847785644;0.000114439610868;0.100000000000000;0.352070810387032;0.624190950449007;1.087395831566726;2.236846091222039;3.842928029170296;7.851920452959675;10.538287428280730;0.437982134325239;1.530417696231653;1.332724438722240;120.663429260000000;11.953845977800000
3,153;0.161245467358784;0.084967274861885;0.031883454135430;0.013932971170096;0.005787445552582;0.001370624479595;0.000695151588972;0.000273480460675;0.000100922892773;0.100000000000000;0.371475878478428;0.651545923033315;1.119258421515471;2.253928679875141;3.804579805431311;7.552714103966531;9.827967449610533;0.474808530535218;1.524232377243775;1.300601109930867;120.606796265000000;11.827816963200000
3,154;0.161755282443680;0.085887429661402;0.032788016080779;0.014518991307904;0.006020085643422;0.001346773664847;0.000651970561653;0.000233825598580;0.000074889066048;0.100000000000000;0.383123992330816;0.674238972377804;1.150340741976195;2.258715161820844;3.704869446149871;6.990679121033296;8.545127958557574;0.493731894656722;1.489795586785715;1.208668049066439;120.522354126000000;11.636783599899999
